titles,category
쿠팡  대만서 월방문자    만명   중소기업  만 천개 참여,Economic
금감원  오케이파이낸셜 등 대부업체 무더기 과태료  채권추심법 위반 ,Economic
삼성전자  분기 영업익    조원 올해 첫 조단위  깜짝실적  종합 ,Economic
연일 상승하는 기름값,Economic
 더 낸 세금 카뱅 계좌로 돌려받는다  카뱅  국고금 지급 업무 취급,Economic
 하우머니   쥐꼬리  퇴직연금 수익률 알아서  척척  불려주는 상품은 ,Economic
  추가 금리인상 두고 연준 인사 논쟁 가열,Economic
값싼 외국산 우유  년간  배  관세율 인하시 농가 타격 확대,Economic
 손에 잡히는 재테크  똑같은 적금인데 이자가  배  선납이연  활용법은 ,Economic
세종 영어 유치원비 한달에    만원  조기 유학비와 맞먹어 ,Economic
삼성운용               회사채 액티브      신규 상장,Economic
과학 유튜버  궤도  외부 활동만으로 수천만원 소득   감사원  정직 처분하라 ,Economic
현대캐피탈  인구수  억    만 인도네시아 시장 독자 진출,Economic
현대차 지그재그  캐스퍼 출고하면   만원 상당 혜택 제공 ,Economic
스타벅스  제주에 국내 최대 규모 리저브전용 매장 오픈,Economic
삼성전자  포브스 선정  세계 최고 직장   년 연속  위,Economic
바닥 지난 삼성 반도체  적자 폭 크게 줄고 반등 본격화,Economic
   애플도 제쳤다  세계 최고 직장   년 연속  위  기업은,Economic
코난테크놀로지  무상증자 권리락 효과에 장 초반     급등 핫종목 ,Economic
 단독    공정위  민변 출신 손잡고  네카오  사전규제 추진,Economic
현대로템 철도차량  우크라  피난민  생명줄  되다,Economic
  온  첫 공모 회사채 발행 추진  최대     억원 규모 ,Economic
쿠팡 대만 수출 중소기업   년 만에  만    곳 돌파,Economic
 종합  삼성전자   조  단위 영업이익 복귀   반도체도 반등 시작,Economic
 도시유전  뛰어든 한화   플라스틱 열분해유  생산 플랜트 만든다,Economic
  조    억  깜짝 영업익에 증명된 반도체 반등   만  만전자  신호탄 쐈다  투자    ,Economic
        소프트업체 인수 엔비디아 추격,Economic
코스피  외인 기관 쌍끌이 매수에 장중         선 탈환,Economic
콜센터 그 감옥 같은 공간의 비밀   리즈 ,Economic
우리벤처파트너스 출범 후 첫     억대 펀드 우리은행이    억 출자,Economic
백화점 줄선 외국인 롯데     패션  육성,Economic
  정부 통계조작에 재건축 소유주  재초환 부담   조원 늘어,Economic
최희문 메리츠  부회장도 국감 소환 라임     관련 증인은 제외,Economic
국제유가    달러 부근서 안정,Economic
 현대  지주사  현대지에프홀딩스   발행주식수     한도 늘린 까닭은  넘버스 ,Economic
       에 원더우먼이 담긴 이유는    시장 타깃,Economic
경영평가 줄줄이 낙제점 받은 한국 마사회  간부 연임 강행,Economic
도요타에    조원 양극재 공급   화학 장 초반 강세,Economic
직방  프롭테크 최초       탄소중립 달성 선언,Economic
현대차보다 나은 조건에도 기아 노조   정년연장  요구 총파업 불사,Economic
코스닥  장중    넘게 올라    선 외국인  사자 ,Economic
 싸이버거를 일본서도  맘스터치  도쿄 시부야에 첫 해외 팝업,Economic
강남 용산 부모찬스 이 정도 증여세만  무려 ,Economic
이달     일 수출       일평균수출액    이상 늘어 상보 ,Economic
    공시  년 미룬다 오늘 전문가 토론회,Economic
제네시스 전용 캠핑용품 나왔다  캠핑 기어 블랙 에디션  출시,Economic
아미코젠바이오파마  신공장 가동 및 동물용 의약품 사업 성장 본격화  분기 실적 청신호,Economic
 덕질과 동시에 저금  토스뱅크   같이 덕질하기  서비스 오픈,Economic
엔케이맥스  동종   세포치료제 고형암 임상  상 승인,Economic
손톱 만한  낡은 종이 가   억 육박 인쇄 오류 우표에  경매시장 들썩,Economic
코스피  삼성전자  깜짝 실적  효과에 장 초반 약    상승 종합 ,Economic
동운아나텍 타액당 진단기   최다 인구  인도 특허 등록,Economic
 월 경상수지 넉달째  불황형  흑자 기록,Economic
연이은 수주  잭팟    현대일렉트릭 신용등급 전망도 상향,Economic
현대차       부분변경 쿠페 판매 가솔린     터보     만원부터,Economic
  추가 금리인상 두고 논쟁 가열  필요성 줄어    확신 못해 ,Economic
환불도 안되는 엉터리 하이패스 특히 이 구간 지날때 조심,Economic
 비둘기 연준 에 국채금리 하락 환율  장중     원대로 하락,Economic
국고채 금리  일제히 하락 출발   조원 규모  년물 입찰 대기,Economic
카카오뱅크  세금 돌려받을 때 카뱅 계좌 이용 가능 ,Economic
오비맥주  오늘부터 주요 맥주 출고가      인상,Economic
 우유 설탕 올랐는데 어떻게  가격 오히려 내린 파리바게뜨 단팥빵 등    원 판매,Economic
  억 이하 아파트 없나요  중저가 아파트 사라져 가는 경기도,Economic
 바닥 찍었다  삼성전자   분기 영업이익  조    억원,Economic
현대차 기아  함께 성장해요            협력사 테크 데이  개최,Economic
  월     일 수출       무역적자   억달러,Economic
증시가 파랄 때는 만기채권형        넘는 기대수익률도,Economic
동운아나텍  타액 당 측정기  디썰라이프  인도 특허 취득,Economic
삼표그룹  국내 건자재 업계 최초  한국형 재생에너지 전환  가입,Economic
임대사업자 등록해 세금만 아끼고 의무 위반   년새   만    건 ,Economic
경기도마저  중저가 아파트  줄어드나,Economic
설탕        소금        물가상승률  년 만에 최대,Economic
스타필드 수원  연말 개장     수요 적극 반영,Economic
비트나인   탈 외산       바람 타고  아젠스     파트너 모집,Economic
삼성전자  주가 하락 영업이익 감소에도  세계 최고의 직장   위 올라,Economic
카톡 선물하기로 산 주류      에서 바로 찾는다,Economic
   전자  추가 성장 둔화 우려  목표가 ,Economic
 단독  플라이강원      예비입찰  곳  본입찰 예정대로 진행  넘버스 ,Economic
 대검찰청 특수부입니다  보이스피싱 사기범   명 음성 들어봤더니,Economic
  화학  도요타와    조 양극재 공급계약 주가 강세,Economic
최정우 포스코 회장  투자 유치 위해 유럽 ,Economic
잘나가는    기업 쓸어담는다 미래에셋운용         글로벌  액티브  상장,Economic
삼성전자  올해 첫 조 단위 영업이익  깜짝 실적 ,Economic
 공장 창고 돈 안 된다  매매거래  뚝 ,Economic
   빅테크   초과 수익 지속될 것   월 조정장서도       ,Economic
시장 기대 넘었다  삼성전자   분기  조 단위  영업익 회복 종합 ,Economic
 카카오톡 선물하기로 편의점서 와인 구입    리테일  카카오와 손잡는다,Economic
돌아온 외국인 바닥 탈출 삼성전자  강세 ,Economic
옥석가리기 본격화 아파트 경매 낙찰가율        올 들어 최고치,Economic
전쟁 확산 가능성 낮아 급등했던 방산주 주가 제자리로,Economic
삼성전자  분기 영업이익    조 원 전분기 대비      ,Economic
현대차 기아      협력사 테크 데이  연구개발 역량 지원 ,Economic
수출      수입       열흘 새 무역적자   억불,Economic
검단 아파트 피해보상 누가 해야 하나        법적 분쟁 예고,Economic
지티지웰니스  회생 개시 이어     매물로,Economic
신세계  수원  스타필드 연말 문연다  공간 경험 극대화 ,Economic
 주가동향    화학   도요타에 양극재 공급    주가 상승세,Economic
제약 바이오 헬스케어      줄줄이 국감장으로,Economic
한 에콰도르  전략적경제협력협정  타결   번째    ,Economic
 금의환향  신유빈 뒤에 든든한 지원  신한금융  스포츠 국가대표 장기후원 결실,Economic
삼성자산운용              회사채 액티브     상장,Economic
업비트  프랑스 가상자산 분석업체 카이코 평가  국내  위 ,Economic
코난테크놀로지  무상증자 권리락 효과에      급등 ,Economic
  일부터 오비맥주  카스 한맥  출고가      인상,Economic
외국인  사자  국내 증시 상승 출발 코스닥    선 회복,Economic
경기도  억원 이하 아파트 거래 비중  역대 최저 ,Economic
제 식구 배만 불리는 은행연 돈 더 거두면서 사회공헌 예산은  년째  동결  머니뭐니 ,Economic
삼성전자   분기 영업이익  조    억원 기록 부진 탈출 신호탄,Economic
키움증권  주주환원 정책 강화 발표에    상승 핫종목 ,Economic
북한  연일  다수확  주장  풍요한 농사작황  선전 강화,Economic
 반도체 반등 시작  삼성전자  분기 영업익    조  깜짝실적  종합 ,Economic
삼성전자  올해 첫 조 단위 영업익  깜짝 실적 주가도 강세 핫종목 ,Economic
삼성전자     애플 제치고 포브스  세계 최고의 직장   위,Economic
 슈거플레이션  오나  설탕 소금 물가 상승률   년 만에 최고치,Economic
 토레스       호차는  도래수  마을로    모빌리티  교통약자 돕는다,Economic
 클릭  종목    리테일     실적 기대치 부합 전망 ,Economic
원 달러 환율  하락 출발   긴축완화   경기부양 기대감,Economic
강남 구 용산구 증여세만  조  부의 대물림  초집중,Economic
   곳 보험사  보험금 청구 한번에    교보생명 앱에서 가능해요 ,Economic
현대위아   로보월드      서 무인주차 물류로봇 선보여,Economic
     카카오  분기 실적 기대치 밑돌 것 목표주가 하향 조정 ,Economic
 돈 갚아라  채무자에 문자 수십통   파이낸셜대부에 금감원 과태료 부과,Economic
삼성바이오로직스  올해 매출     증가   연이은 호실적 기대    투자증권,Economic
메리츠  올 물가 전망     로 상향 금리 내려도  중립  상회할 것,Economic
코스피   국채금리 하락에 상승 삼성전자  조 단위  영업익 복귀,Economic
삼성전자   조 단위  이익 복귀 반도체 바닥  돌파  신호,Economic
오늘부터 맥주값 올라   오비맥주  출고가      인상,Economic
하이패스 오류로  통행료 이중부과   가장 잦은 도로 어디 ,Economic
조 단위 영업익 회복했지만  삼성전자  반도체 적자 지속 종합 ,Economic
기아 노조  음서제 파업     고용 세습 유지 주장하며   일 돌입,Economic
제네시스   부분변경           쿠페  판매 개시      만원 부터,Economic
 도쿄에  버거 알린다  웹툰과 손잡은 맘스터치,Economic
경기  억원 이하 아파트 매매 거래 비중        역대 최저 ,Economic
외지인  투심  살아났다  음성 아파트 거래 껑충,Economic
 삼성전자    실적  영업이익    조   시장 예상치보다 선방,Economic
포브스 선정  세계 최고 직장   위  삼성전자  년 연속 선정,Economic
이팔 충돌에도 오르는 증시 코스닥     회복,Economic
완성차 업계  이 팔 전쟁에  촉각   장기화땐 판매에 악영향 ,Economic
  번가    월  월간십일절   타임딜  최대     할인,Economic
야  교통량  천 대 부풀려  여  통계조작은 게이트 ,Economic
삼성전자   분기  조 단위  영업이익 실적개선  스타트  종합 ,Economic
 키움증권  주주환원     이상 증가 주가 상승 동력 ,Economic
경기도  억 이하 중저가 아파트 비중  뚝 ,Economic
 더 낸 세금  카카오뱅크 계좌로 돌려받으세요 ,Economic
도시유전  친환경 선순환 기술  영국 이어 핀란드 간다      설비 공급,Economic
 친절한 경제  중동사태 이어지는데 세계증시 오히려 맑게 갠 이유는 ,Economic
  월     일 수출      감소 무역적자   억달러,Economic
